sim_id 501: ml_ate=-0.0945 ml_ey1=0.2415 ml_ey0=0.3360   [1 this run, 25.1s/dataset]
sim_id 965: ml_ate=-0.0884 ml_ey1=0.2386 ml_ey0=0.3270   [465 this run, 18.7s/dataset]
sim_id 966: ml_ate=-0.0899 ml_ey1=0.2410 ml_ey0=0.3309   [466 this run, 18.7s/dataset]
sim_id 967: ml_ate=-0.0703 ml_ey1=0.2667 ml_ey0=0.3370   [467 this run, 18.7s/dataset]
sim_id 968: ml_ate=-0.0752 ml_ey1=0.2562 ml_ey0=0.3314   [468 this run, 18.7s/dataset]
sim_id 969: ml_ate=-0.0771 ml_ey1=0.2581 ml_ey0=0.3352   [469 this run, 18.7s/dataset]
sim_id 970: ml_ate=-0.0843 ml_ey1=0.2408 ml_ey0=0.3252   [470 this run, 18.7s/dataset]
sim_id 971: ml_ate=-0.0441 ml_ey1=0.2721 ml_ey0=0.3162   [471 this run, 18.7s/dataset]
sim_id 972: ml_ate=-0.0589 ml_ey1=0.2754 ml_ey0=0.3343   [472 this run, 18.7s/dataset]
sim_id 973: ml_ate=-0.1124 ml_ey1=0.2213 ml_ey0=0.3337   [473 this run, 18.7s/dataset]
sim_id 974: ml_ate=-0.0489 ml_ey1=0.2681 ml_ey0=0.3170   [474 this run, 18.7s/dataset]
sim_id 975: ml_ate=-0.0495 ml_ey1=0.2779 ml_ey0=0.3274   [475 this run, 18.7s/dataset]
sim_id 976: ml_ate=-0.0853 ml_ey1=0.2661 ml_ey0=0.3514   [476 this run, 18.7s/dataset]
sim_id 977: ml_ate=-0.0505 ml_ey1=0.2782 ml_ey0=0.3288   [477 this run, 18.7s/dataset]
sim_id 978: ml_ate=-0.0330 ml_ey1=0.2870 ml_ey0=0.3200   [478 this run, 18.7s/dataset]
sim_id 979: ml_ate=-0.0261 ml_ey1=0.2822 ml_ey0=0.3083   [479 this run, 18.7s/dataset]
sim_id 980: ml_ate=-0.0668 ml_ey1=0.2292 ml_ey0=0.2960   [480 this run, 18.7s/dataset]
sim_id 981: ml_ate=-0.0673 ml_ey1=0.2607 ml_ey0=0.3281   [481 this run, 18.6s/dataset]
sim_id 982: ml_ate=-0.1019 ml_ey1=0.2349 ml_ey0=0.3368   [482 this run, 18.6s/dataset]
sim_id 983: ml_ate=-0.0965 ml_ey1=0.2255 ml_ey0=0.3220   [483 this run, 18.6s/dataset]
sim_id 984: ml_ate=-0.0785 ml_ey1=0.2377 ml_ey0=0.3162   [484 this run, 18.6s/dataset]
sim_id 985: ml_ate=-0.0641 ml_ey1=0.2517 ml_ey0=0.3159   [485 this run, 18.6s/dataset]
sim_id 986: ml_ate=-0.0745 ml_ey1=0.2640 ml_ey0=0.3385   [486 this run, 18.6s/dataset]
sim_id 987: ml_ate=-0.0782 ml_ey1=0.2529 ml_ey0=0.3311   [487 this run, 18.6s/dataset]
sim_id 988: ml_ate=-0.0858 ml_ey1=0.2420 ml_ey0=0.3278   [488 this run, 18.6s/dataset]
sim_id 989: ml_ate=-0.0642 ml_ey1=0.2499 ml_ey0=0.3141   [489 this run, 18.6s/dataset]
sim_id 990: ml_ate=-0.0752 ml_ey1=0.2529 ml_ey0=0.3281   [490 this run, 18.6s/dataset]
sim_id 991: ml_ate=-0.0891 ml_ey1=0.2654 ml_ey0=0.3544   [491 this run, 18.6s/dataset]
sim_id 992: ml_ate=-0.0463 ml_ey1=0.2523 ml_ey0=0.2986   [492 this run, 18.6s/dataset]
sim_id 993: ml_ate=-0.1026 ml_ey1=0.2249 ml_ey0=0.3274   [493 this run, 18.6s/dataset]
sim_id 994: ml_ate=-0.0285 ml_ey1=0.3090 ml_ey0=0.3375   [494 this run, 18.6s/dataset]
sim_id 995: ml_ate=-0.0262 ml_ey1=0.2844 ml_ey0=0.3107   [495 this run, 18.6s/dataset]
sim_id 996: ml_ate=-0.0687 ml_ey1=0.2409 ml_ey0=0.3095   [496 this run, 18.6s/dataset]
sim_id 997: ml_ate=-0.0852 ml_ey1=0.2462 ml_ey0=0.3313   [497 this run, 18.6s/dataset]
sim_id 998: ml_ate=-0.0412 ml_ey1=0.2907 ml_ey0=0.3319   [498 this run, 18.6s/dataset]
sim_id 999: ml_ate=-0.0643 ml_ey1=0.2416 ml_ey0=0.3058   [499 this run, 18.6s/dataset]
sim_id 1000: ml_ate=-0.0510 ml_ey1=0.2798 ml_ey0=0.3308   [500 this run, 18.6s/dataset]

Done: 500 datasets -> study2_results_0501_1000.csv in 154.8 min
