sim_id,true_scaipw_rd,true_scaipw_se,true_sctmle_rd,true_sctmle_se,main_scaipw_rd,main_scaipw_se,main_sctmle_rd,main_sctmle_se
253,-0.11896907182914665,0.022247645580204336,-0.12827634690647116,0.023872765861966364,-0.0990635700034511,0.03999418217362901,-0.13222714062245675,0.03896036970669849
254,-0.11133806575969661,0.019903880365499727,-0.11144128945103089,0.02026507886963422,-0.1583301966073902,0.03060667192927341,-0.13860153486091709,0.03038266631192561
255,-0.08513953727648106,0.036926053047559595,-0.07900001607331,0.03665791448837134,-0.10937686523787488,0.021806334560264512,-0.10661780076351009,0.021524355227025616
256,-0.11829726601681784,0.023658565003853285,-0.11661787891859403,0.024103460674377963,-0.11202992944964753,0.027195728738506054,-0.11931085618006237,0.02668936374715127
257,-0.10041215637627413,0.022938572521146925,-0.09793381314739998,0.0235778487307161,-0.1365414339855159,0.021641209774283805,-0.14379416223126826,0.02280251882066372
258,-0.17788144689387606,0.0225212988712069,-0.15854472012707105,0.020421612436646655,-0.16729936061775877,0.021721800079904204,-0.1688702088816258,0.02199234082165438
259,-0.09468836289306773,0.021193737971004475,-0.09556363497140963,0.019951159118637124,-0.1305841031581975,0.021148686452129993,-0.11206186965576294,0.017637164474711836
260,-0.11857130932633887,0.02121625460863503,-0.10839878463950132,0.019356206307905948,-0.01243237626212579,0.052270364665447565,-0.10514544494855368,0.024323804936663748
261,-0.07498349471717129,0.021037954186667786,-0.0714958863108254,0.020077987057933972,-0.03301840562818568,0.046630446059071046,-0.10184802705083973,0.02032013094459153
262,-0.11404514399619746,0.023220463351748228,-0.11965526961009804,0.02241711312151463,-0.1430326827477499,0.027492628088795133,-0.12446735487873453,0.02828575307124353
263,-0.10134742930512365,0.021968362503475773,-0.09720897374679476,0.019953301038386707,-0.1145259189824609,0.027164763976911567,-0.12497808870449967,0.02083947551989535
264,-0.12783652400699413,0.0233747068925309,-0.09676018095472289,0.02388061752231565,-0.11412016526608566,0.01853035786185124,-0.11139563676783316,0.01944311677280101
265,-0.11716569773070891,0.04603303098497055,-0.11610182636198109,0.04470264689964572,-0.14366151404364275,0.04168142670243933,-0.13232667990185326,0.04154671870855975
266,-0.1240647640356675,0.020624113789312747,-0.1366877761433062,0.020324667799605022,-0.1300447505824126,0.048468023388124566,-0.1425741647888487,0.03690638842563408
267,-0.10320325288900713,0.03062230784005787,-0.10970075693123685,0.029610524486257422,-0.09698965208586806,0.036873245329124844,-0.11420705219386866,0.035574228592625164
268,-0.17519887988918698,0.018702225243705895,-0.16315280959554246,0.01731098191661501,-0.1851043670801032,0.0332002831808914,-0.16092339346426285,0.03242075700921007
269,-0.11446794892594545,0.025976607362398166,-0.0973482698558152,0.02138719497085379,-0.11809018227870349,0.023117300976333348,-0.12292265030781296,0.022931081210567233
270,-0.13265790718759615,0.019195128523233265,-0.12715740865819095,0.01876649507991503,-0.11988310479945138,0.024052426602584134,-0.1357654497436743,0.0249281451101801
271,-0.11325163969058588,0.02137433676646068,-0.10785579482257257,0.02093352808491224,-0.12361523190727827,0.018310145792554678,-0.12195224467490888,0.018320463266044636
272,-0.10575726497814544,0.022972110887960036,-0.06686369795763247,0.02107055151911287,-0.10742892256191083,0.02053786818098531,-0.1042899519592761,0.0193251755946934
273,-0.07199969073975275,0.025233705281049214,-0.0681371410926656,0.02168987225307186,-0.06547215816017617,0.03666580896018378,-0.10530277941602985,0.03474855997838231
274,-0.09778372904036661,0.028768619826209246,-0.10918373334363332,0.027839109892741732,-0.13776993076767133,0.029643704253600845,-0.13874068132535425,0.029413551095519904
275,-0.09478695671100654,0.024354651393851373,-0.08972520577043405,0.02330693158838099,-0.15640157772341096,0.03091673228975384,-0.11290286260822885,0.020572983468354632
276,-0.12614978213034542,0.02256257776747712,-0.13440232832072743,0.02207717935175653,-0.1710678239563267,0.027698926259815564,-0.14552599781421557,0.019146475305133193
277,-0.1371439408863562,0.021336195160172485,-0.13197518914195722,0.019247516320315048,-0.15133679155209953,0.02568013624208981,-0.14590115000500944,0.024140298333016313
278,-0.07840196463566447,0.028621373336625323,-0.0748680915483107,0.02928145677996164,-0.053167125703116276,0.04029541755350219,-0.09818077746887979,0.03162154927398445
279,-0.11768067384735724,0.02791467782819395,-0.13881697147480784,0.024053487597405502,-0.09247380218585861,0.04628595247537312,-0.15402591369014676,0.01953232382896874
280,-0.06378472152068924,0.03160432068161641,-0.08873756130005223,0.025674999546544477,-0.0854657980483035,0.03865562016102602,-0.11829835455197762,0.03986909825209691
281,-0.1386427962031247,0.019684324557622562,-0.14136823212322072,0.01946243197916978,-0.1331138853666641,0.018919505947656585,-0.14204386934239766,0.017635588651662468
282,-0.11315398094382832,0.02398063174512976,-0.09196426997466191,0.022724058522702432,-0.13437644479973163,0.01853087851311128,-0.13419362511106117,0.018230108544263542
283,-0.09174116132930392,0.034882602492848594,-0.10574894278542923,0.02089893270774732,-0.07166155362907072,0.0436147035299774,-0.15199279910034982,0.030673324323677118
284,-0.08047222105346981,0.02634232996246939,-0.07338253316339483,0.025119437778727466,-0.12460133772100297,0.051190870661924424,-0.08193661909812458,0.04470511505582724
285,-0.07519776700680786,0.022553547254708196,-0.06396462710074641,0.022243823592877212,-0.0917539905081308,0.030449620655562632,-0.10662260880795564,0.029093679891018395
286,-0.10068025173097711,0.024151024066635045,-0.09079871396620531,0.0242103483011287,-0.10298291169544116,0.021461656376625445,-0.10219625544262417,0.020943230520797582
